NU_INSCRICAO,NU_NOTA_MT
b741203472b12b6d9c68e9edddefc1f9c6be2030,478.9920000000002
ab81cdb41bb4bfa8309065a7585d94a209895250,418.23100000000113
6f6dd68a6253e79d715d99d105da09c79fc67d04,380.51266666666527
5014c72ee3c9d56161a9de8274a06d5142247eb0,0.0
ec8040f24aa8de2f95f227d7a52f6511737ee202,416.1639999999984
f2893f5256c54519c2da3646ce7776bdc0dd6a6a,0.0
976ddf23c52c4ae13bb349c4703fb7ed859627cf,450.2046666666652
465a821c4e39ae4ae58079e85852251e26c94810,467.36633333333475
c3d41aca67f75b4e790fa0d912e664cd703f5c94,443.44133333333247
17e7da88716ebaef7672268b63c3adf9cb7b04a9,460.60666666666606
8d198df766613c99e5c1a012fe0e4b4d4b17d978,563.010333333331
397b2220edd915be5b04b748e9d4959f2ed65322,436.6186666666665
27f09444bf0e24414a5fe7f357a7a3ecd731c1ad,0.0
0c00b008a4d943970b88da0a139724652637d474,82.7106666666667
93aec7c5a4766cf8489354ba0981b8230724af27,0.0
74a6db84c23fccad2667ab0a302041031b7eab22,0.0
5f0dce2fe56f0e9bd7682c488b0bcf526719a25d,422.6319999999999
0941e373e9fb4438afdb45de821fd564b0d5ccec,0.0
7e17ebe62cdf61d33c052d806ec60f755ce1d387,420.53766666666803
b7da64d60b8f82d3d5a82d5ad12e53b0bd411bfb,630.2766666666643
11c687ce73e63cdf75701cc1807a14a262071534,0.0
653f0c19af7478726c8f47a2840755f1159ca68a,407.93999999999886
e3837c53d15bb9663d34e0aad5dbbc251c54c041,432.29066666666824
ea605996570b84fbe70443164eaa9667269eb2d4,423.56933333333444
7710c1663fef58637a8dc438b39db2d0a4345c5e,513.2036666666663
429852e2df0e16262b194cdc2941352316dc4873,586.6890000000014
2ade4f5d6a6b10ecea76bddf02fd907e5659c443,574.3946666666656
76235d15f43dbb301bd5504865cd623b7312a3ac,461.5720000000012
7ba65b46c5e86bf87a1fbe5fde206d2396b2fbb6,0.0
59aa4854708048d7be309aef152cebc59a7e51ad,424.6840000000002
a1b980d823a5615b3afd0516ac9a61fac069de25,467.66833333333216
cc49e7aa29978a6c6a19590eaaca1b24e4212a5f,0.0
314476dc351ce57bef2fc61ea72fa52a4169bedb,0.0
62327fb5519bd4ad8fc98561c4f7a7f1544524a0,0.0
382d8b10dda697f84b210f3f19edb75d4d856d5b,572.4743333333324
59d52de2b1abd1087bbd992acfe33d444f23f70b,495.70166666666825
312b44703edabf2136b156e7413cb8583f71234a,0.0
baffd30539ccb4214ab509ebcba8ab2b8cf970cd,451.34733333333463
fadf59161bad9f3f4ad8cddf11e0c0517c8955b6,438.9909999999985
83b49a12a7d04fc0d983bf5ed08585993d288f4d,527.7033333333314
22ab51afb3d8122e5f64ce7b0f8cc19272cca81c,589.7153333333335
67da82a0fd77879494ae18673b151d3d7aaa243f,424.31066666666544
d5a0e34a88fcaedf82a52468966328c1bb898910,514.7659999999981
ad46319fc4218e5a395846ef5613a8e0d4ee86ac,526.1836666666688
67debf73133493189318373de161397fb0243d80,0.0
b01ea845610aad75fab337806160affacfe3064c,0.0
ec536ff3289b8fab4b0cf45c9546a370440eccd7,384.6303333333333
e552995b0a37cef49431d5c32a4ead0b4d3a14f3,460.74633333333304
4585c866fbcff2a11068b6fe866ffa10148f1724,413.9410000000002
d9fb04a05ad13967c2a42917782811e19386fbf9,458.85166666666686
786886daab16aea75dc4fee16b30e520a4fa3a0d,0.0
8eabe2fed3a6f230c8066af0dc07ffae98523699,464.50566666666515
5e47e71d337ece17f77bcb6a42e229ae54f20251,595.914000000002
93fad5877815d163d5e82e63047e4db28f6fdc79,402.26566666666525
2121992d9d8c70e4246207c13c34cb891aa89c42,564.9893333333355
5efe33dcde54582c75b64299eeeb9d641c90699d,0.0
ce9b184458c9781367baa88f0a4318d7dbaba2df,426.4176666666664
63c8b643e964f171cf3c9dd5b28063b482d2e73d,0.0
14035e71e3a877b1353bc8ce3b9b8e16230688f7,0.0
5051cafa04796d4edca5ad73f489d7bde9ff8f42,614.4783333333309
70c15bab425d2ee7899349d91f69a6c15f435353,724.0476666666644
9c28882c1733e00ca2fb530d6cfe7839d3ba3365,0.0
8a43f56474b0c216a184ce23715e705c25a5bc0a,424.95266666666794
5c47b86a4d09f18581339cfdea997735c2724105,443.25166666666667
56084a4d8ac835544305628d178573ae9a9c81b5,451.72433333333436
ebb5dbce4810a967eef89990a9e27ecc4009b1ef,464.0396666666682
f9917f74246d5603ba78fd70406e7625178efa70,433.1506666666652
bebc8d438c21daf1f3b97b1219616c79add4f6a2,0.0
9a1c3b2479d34ab5ca2bb67710439244ebacc7d0,0.0
0b88f2e721ea0fadb09ef9a1d250ba570541e3e0,406.5916666666655
831dac1d8c1ef0355ee32a00e3ed1af663cbce75,0.0
d16837538bc3193515b853dadd88c92a44468b3a,0.0
1dac1ed0847f29905490c80cf97fcfa48b9efbf8,537.8016666666686
6136ac0a8040a0dd5de69e60602b84a8c0247e75,570.0103333333342
d5fcc8ae2cf821de6daaaf2c5ec14f47bedfbfc4,568.4813333333326
161d2db0acaec6e76bb95fa0e07f7e5f123443d7,0.0
7a27446fbd8070aac0ca2acc0bda89740c703871,561.7129999999993
f784e1283f15563e00c97868796ff59a0b16aebe,414.9946666666654
1b1f3a25b744e46fe32f77977e67c4e71999456b,427.93933333333183
6692f5d3f8a2462ac765cdaa0976d1fc4afc3c5d,697.0549999999973
842f33672c37c55e7f2f57e5f507d91e07f83f4a,0.0
e6ba8a6ca144bdd92030b00aea0f572cddfaa683,370.4479999999987
6fddb98630c626941a68153b2a1580d0e1d667d3,426.0176666666656
d9ef655e0ba3991dbd3c3d1bcd6eeb3e38099dd8,405.8373333333344
65e8335fa1d2053e489a6baddf6dc8421155ab4f,395.3726666666665
29e456bc0fcc0e6a4582e35a23fa815bfd114c09,396.1973333333347
123682a70aa95f36624544d065eb12d00a3a416e,432.0079999999987
d244eb6ca5e9dc525a7d6adf110c9fe8187ff243,0.0
7eb299b41d1c4bd725b9c3579a1a25139d3b403d,0.0
863948c75aaa6428e4888c35925866ac5f5a398b,457.9579999999983
768b91d295c6a0b430b7cb7af9c8472388421ae6,0.0
12cf0b7c99e856ea6ef610d4712a77d8d4fdab8e,396.6573333333335
8c91b05e4993cbe62cbc8be2a845cfedd874694c,489.64033333333356
28f705ba3dc373376c85cf96059ecba63a144ef5,393.13733333333334
a2cccc67b6a9ca1728af53fe9bfc907d4a24011d,416.67299999999864
37386f32e7d9c1266b58053ef51cd14423efc935,0.0
d412e6a91746f22af1867e8bb573706cc7d42308,574.4716666666686
dedced8bff1703970495c46174d3d6cbbd1fa8cc,426.91666666666544
67f9cd313caf9fa4829c5bc32952135d4baa490d,473.1766666666688
b41838043dba06ee5c3bc106f76acccd7a859ec6,0.0
fb25363793b6952dce82e00669afb2eeab322f5d,418.254000000001
584a50fb0fa458970a75b6f09a8d2ead05b15b95,436.57300000000146
4107929ae9580c3a1eba3797e85e3d0a9c853a21,458.67499999999865
97ccad71de8702f7c0c4b082e6d79ce553d892ee,0.0
830439e7ec77450edf417c9e2ea8c6a30adee9fa,401.7690000000013
1eaa3094c270ee786b3438d3bb307e4742bb2ced,423.3166666666655
df26b4c8bc4b88cdd4740fb85d6623ae963c4408,0.0
b4faa410369697612073b6c8babacbb2ddce0b32,639.0673333333353
464b629382854ca9c9c0d5911b5ff881b4b7abc8,0.0
f54bd8137918a56d2d974187cd4192bb625bae42,410.81800000000163
ef1f83d72585fe12cf3e6ec8dc99928e76e22681,0.0
ed345976c49844137cb9ff4fc160d4a31f6d913c,398.7060000000014
aeffdece82751d73ae2e1d1379b8aaf8d2412f0f,598.8420000000019
45cec5e977578e06a289eabb7cf3f6ee58fc5bbf,525.0326666666665
f42e47d3ac9100ff9e3c5110c3feec0527d23a29,503.59899999999976
2a4743eeb26d3d4f08c432ff4c22252201589979,0.0
d9da3067ee8f90891d3b700e20eb4d09c346baeb,552.1006666666665
669d606530abac65b2b14e4a3c13033a83c8fa57,0.0
44b9c231f0342082f5fcef846c579bec1b17d0c9,0.0
3a53f6fe0172dbe52f972977e95d9a204708cc27,0.0
70cd8521738d1846bb3a1e9f1c6132cb89ba6b56,0.0
3024a3e4d1de8b950e91a8a9a71e153442623646,0.0
723dc5c8cc2823f2854c580878f36138ff7123e0,451.85066666666563
6b3ef40455494d682057f9ff2a51a6ea5d906425,498.2966666666687
3b9fb5217610a99e30ba1e43b3f2447a7d9a8e44,0.0
114da2ee7eb12185ea47c03670712e9af29748d0,424.94399999999854
2e4e38caa3d12cd6c41d9f101c74d55b73902d95,628.215333333332
b340a09ad56b08e08615fb50416fb566a30d42f3,436.454666666665
bfc39bb916f2ca9cdbe57b82bc1a37cb6fb77f60,407.9883333333317
bcaa877b4cd428fb3a77f4a156d948f3f0654759,797.122000000002
e7231373f57186eeba1214715ef3a0796ecf4789,439.02299999999883
6ae1bba9f4661d207d80dcfc8237c5447105b31f,408.40699999999873
1c6eaafc3018728e9f5eeb7717431551889fc452,0.0
3a50f0e7dfcb59010518c8d3602d325dc4073e0f,0.0
9fba7f7be918aa48f8b0e5d9e2c934d1efb98025,1.6873333333333334
9cf8adcb212a5a289fe2662fa190302422f58176,449.28833333333205
1fbd44a390d03bfb08578ad7b8a8d0dd8a12b532,653.0636666666643
87150c59b17e079458c3521dcc90528e140e1206,441.83300000000145
5919b474c8ef6523ab7833fbc36d216e15d6eabb,0.0
3ef3e0a2e4e8b60d607ef88308163dd5a08eb7f2,386.99099999999885
04b098ae0e08754bf43190d214dfad9a81f9c019,468.6043333333332
25ea72d17655bb1d58126e74c6beaf2d9b0d5ed3,0.0
a8ffc84928d61ac9a52c68e97077b1bbeef07310,496.71066666666604
bc5f485d688515a4932b6b55cf68739636c192bc,557.4156666666687
090b1804ea3fadda06f52ff6e0b4663ff1e02637,395.1276666666679
c5a227d0b1955908b5766174215ad10e512e4269,476.86433333333264
c1205e0bf049e4b6474862e7ded7f6d49fa83223,0.0
a759a3029eef44c54023be8bab2477a8f438cc8b,450.1806666666668
2072feb84410a790384c8a7fe6094c0a839cb768,419.1233333333331
38edb8512fa9b3ba587f2df003dd37de703dd143,429.2410000000014
2c441ff902f8c419f553aaae31712fe473400a02,0.0
816f6f0d74e573555319cb478083982f880aad78,447.1729999999999
052654785fda75848f8d359fa1a6d36b0a709f72,638.6296666666667
ee8f9213183522d2466de61ac54e18d21f1b1f06,0.0
83e307f2530a4ef888535a255373b1ea801b53b3,420.38566666666566
5b15e8bff4d7a7b4576c47bfdae903e376a10345,375.3013333333348
2ea77ea6dffdf24244154cea23a379049779ecb0,480.28499999999826
9bff606ae14f2a71404750553167732380cd34ee,0.0
83ea8f146e409eabd2428167ff6feaa9956be021,496.34733333333355
a4b0ae12992ee3f5293ba5d5736dd00847090694,370.50733333333204
8752ac3ea00b0c24bbdc536c9bed1ca13da58c43,0.0
b580ce99a512cfc67e048166915b7c79369467f1,493.9643333333332
ce39a194ecfd54474f068cbc17056052080ec649,402.5949999999987
95d74a775eb9410e645a10e340b7e85539eb4e3b,467.45033333333396
dbf797998571b57ca8aefea607e296e1fca7c162,0.0
424efe46445294931529b58c9c74d886f6ca2a2f,523.1120000000019
009ad771382ed77aecfae5a37b6764a6357185b9,0.0
eb0b060d09c294ce335ce6032ab180c30bd7834c,482.4003333333337
0eb899a89c617ba0a2a5604c41f1d664ee0acceb,440.4916666666653
31ebe8e6ec2ebf555c49e941a66814320f092ee1,0.0
a35400a8a0887e86051834afe63b3e57ab83a177,449.583666666665
d8b9009d40ec87bc2f8f1b43586fd5ac6c120c71,0.0
263a4f8a514d0cbd22f3f899c6ef8f5638c55017,421.82166666666814
195b4cc8c18d7d5580af3c0e2575e1bc18e6a7a8,469.4263333333327
66a3c90da12119cf7f381ae92e8729646cf849da,561.0546666666683
9dd91d62e915a11ee7ec2f15fb867b359e289ccc,0.0
fb09dd290cd31598a006b1c555117a03e3c1a68c,429.5126666666682
7295bfcc9e8bcb35b165cb36ce67e16dd5405ac9,403.9666666666681
6e2e66094cd8a2dff9e04d126dc93988642b42ea,0.0
e6b17f1fa14f7f89245dad0d2c72dcf75e8c677b,387.23299999999904
711492a9b2ed4cd20646c8939ed4bd2be29ea7d9,0.0
c0bc8390385b7c2f1bfc93bc7e996a3633a6a8e7,0.0
db3a782da70482ed8eae40c68a229c4304718d20,526.4736666666665
b1ffbb240e461d057699a139aa6a44cc336785bc,416.9510000000001
ecc105a9c73e7300f9e0baa53d9c96523381fa23,0.0
9244169a34689e855523f60ec9de5f6774805ac2,447.8160000000012
947a7f7a490156fbff239c776f6f6538b7db11da,0.0
834257ba937ff12300a4fa6d719301f5c6aa02d2,0.0
b972272fc28789439d19b717da6bcd325cdf25a2,438.2233333333319
abc6bac8776599333094d87039096aaf75f59f26,469.953000000002
e47c1eb0bc3b5b5992fb1d0fc8d51b9fce3d2c8f,525.5539999999979
14ebd260afb8ac53858f1c073d4ee9a46aa9af09,0.0
968ad8a2c41176e18c7e31ad47c25a02f242131b,642.6870000000016
27e274bece257e602bb88e5ab886a5c9a7026de3,429.8450000000014
a2485edc9426391edab0d19cb6e6f6a970bdede7,567.5149999999978
89dc5827b6e85b6a6f14058cada8865379a24433,472.00200000000126
3f786bcbd827f9a02f08a3628bc82bcb56d41081,550.0483333333352
ec8d3702a95d89e6af1d0093a3d418ff989bda3c,406.59533333333457
8594e0da5973c62ded8f802d96c45e65d14e9e00,484.14700000000136
5d2b1b0b0fc2dbba058df6bb901a8ed639725c08,548.3003333333339
2c06b1dca590df879037155341e0f7e2db31713a,487.7133333333351
03c076199b73222590430ccf106051bc965fd66f,508.22133333333323
fdb6d4ac15cec71d131b83508aa5e7aa191f62e0,616.9346666666682
7f53f252d1d768fba3f6ecaae569c1383fa3ed36,0.0
1eebe8a1764efd291c83a4fd82e63e4e2659db3c,407.9233333333331
ceda7b8aeb358f13a0ae239c42be6943fd18d323,396.8250000000011
b2b95c18987d5750d0c4709374fb79d179ae2ed3,425.26633333333183
6bf92e3db613c74af4c49081359284a74ca43801,0.0
ce6e4d9b6f31dba33a4ec2f26f7ed3b4b30a85ad,642.241666666668
037b4e2f9f7b3087d94eca0bf31ff8b3d6084847,480.7903333333328
38020088b736e68400b1aa66a5e8f1bb807ab0be,417.61466666666786
fa5195236a6097cc58e9b0a35ab0f55fd6e62d91,0.0
47bc4446ecf5614ef5c39924b44b91e6289b39d2,0.0
28de46f4627b81d210fecd35dcce10836046f9a7,389.8176666666655
d3def20a2f85ab7346a50e06db68bf46b2ded43b,417.67433333333213
eeb92d14a9ceec2397ad5bedb17c8d0f1b837cce,380.3656666666654
3841b33f5609e2a2cacaade88bf6cbe44f0fbe37,451.2176666666669
6958bfec0816baa30e8bb0bcf8f015b844b3a9fd,590.9766666666691
1ec2104295def9167dbd96516483d40826119d6e,432.3736666666666
91763fea784febbc09e7a37fa932bd688f4cf502,401.3256666666667
e406ded732dde7e0f575c3c923612eb69ebc352e,5.413333333333333
87c5cafe0909c58c3f2320c0a39599e04f1a4d63,377.51266666666777
f5cb7bf539d703a93b9d2ac3bfad92dd0eeb05e4,0.0
3b8a9df22120aace6159866fb79a94814bd7d6c5,0.0
53a868791f584349d287e8fc667c1f10e51f6730,438.7476666666668
598f89b851298403da63b90d63cfd9d6b38f51c2,1.9013333333333333
bcb220fe6e0e76c87fcbcebc7b5620a159a4efc7,486.80866666666657
c9152e572adc0bf4600aa23eeca8f300a92af54a,764.2849999999971
ef037f4e6251601481111906f4b7d43736b28b62,628.0253333333355
11a5cb6fa9f6f2e8af1aac343df80446dba208e5,477.28999999999974
18453ed3086b76714a38371a7cb5a25ffd5e6458,423.45666666666517
215750a17ce058dfa27e70f5b65699d8da71c7fc,518.8260000000001
2f7a9c00f887199d461d39c11782380c23007c54,529.8126666666651
2ec6dd0b0d1f30b81324249c8f99a6617d47902b,431.3856666666667
31481bcd979855e62359ddefbafd1eb9e0856764,0.0
f6b336a32fd71a84fa2cfc14bf1ad7aeebc9ad0b,418.6456666666683
43859ee5385e7e03a976df705f068d7fca1665d7,525.2810000000002
26e2478e2d9e36b38a382649c4ffa5d6ae8e9a34,481.0360000000006
24bab9c1b6016612abf7b47c4a091bf97818917b,434.3810000000013
e82641df90307f7ef0f31e9f28dc84c475459d9f,549.3563333333333
14d92b1a4b57ee8a5ee6118f0c86a3f652b1c19e,454.676333333335
1a4b5dff4f1ee4e83d3b60c041d37833acadd477,381.7246666666669
e0e5c5c6d8bde2f1c50d25b240fcc34cd2351d22,0.0
fabb3f7167f22bd1fc0e4529162d56ac7203c599,400.499333333335
c1bc3376bd0e4ded6066a1487ccae91ac5032acb,524.6363333333336
2f61188d0d7b4d080c324b65cef34f6e9cbba542,0.0
4866b5a645a16a96b43b38d67e6df8e527fe096a,399.3829999999998
be8e133831613dcac66beea422e556398709b908,563.1166666666676
302af5e0098a968e91aa28fcf0be6f2459232386,405.73066666666654
95bcae483d07e710afa52f9f09e7f2ba0c0afef1,623.1700000000022
c2f756ae594fe2a6935874b17868369a2cc360ec,536.3303333333331
f3ecdb407fa5be8827577364668ffecdce88232f,481.91333333333364
246a7380aeaa0585ff7272e9b12672d48826d7db,458.27800000000184
bb692f9d2e525c47920bb970cdf54f8359457a53,458.90066666666513
a9a74e99a90065f9a659553a78378f85d035b55a,0.0
bb99145c2123943ff5e26a6696c7bbaa937a1a0f,427.53033333333445
ef77f5d7137ee320bb1beee1031bb284de1114e1,392.35533333333456
10771e954aa01c4b80a943b40bbbd1988d6fe64b,181.86466666666672
915e0289e6eb3ef34a016ad9c4a92d83dc7f1458,432.2936666666668
bafb512ad376c5aa2863cfddc432168f29838a49,542.4013333333334
b4ab14cc8bfe3cc0c6161534d693810b8ca69247,0.0
91d954345506ae4dc4aa72be9d66e5f258391f18,0.0
4c5b9b2828ad29c8655e3215e886ab83b3e3e50f,395.4820000000014
42e8a478c47f7f0eee6966c3dbdd6e1ec584bb91,531.5206666666666
6e37bcbc71635a3db4bd75739496f2e73d2b71ac,0.0
1db3a716c33b28d1092555d8e602a3fef06eb974,419.3296666666667
dc1c4b95d63ef77b205fba247f8eea7b1a90623c,450.9566666666656
a9f75d37fa22669aa432e11ef1f1b4574b9b3356,384.5756666666654
aede66467fb4c019558439180ece79c221e42c07,609.8163333333337
04711cea924a936bd4a9845d346381f6e5bfead0,449.3259999999991
16a0481ba9566f1fe2813b661b217f1d14af1ba7,515.9236666666684
26f5ee0b4f6d121e31c6f2eb1a8bbe35e10126b7,462.4243333333333
82f9ac45f8b1c4c021a2a104220b354073b8373f,446.24833333333214
eebd15d8257552b102b7ed80a23778af750eeb9c,629.2496666666653
3ea006af7d4b235536958d5bc30160a194b03315,411.1206666666677
b17b9c013bc3afad94a840545b1c47eac4627ff5,429.52666666666755
6482ad279c1ccf7dcfe256cb9383270104a0897c,463.98033333333365
8d2b6ac068189137dd12176ff3d3745883f3e063,584.7043333333347
2414e38e55059c57993445b9da6d10d95c618fca,382.9940000000002
988ec89c898bd0fcaba4b3c493f387dc714b59c1,476.2056666666662
f0355fda880e9b4b5681db1e85c92fa71494a5bf,561.445666666667
6c59e6c5eb1d7c0b417feb900f4a203dc14c71c4,437.25866666666786
1c2fd618c880d977cf1a8191afae863e212f49b1,444.71633333333517
050c8522141c4c656c70ccb7efe669cd4288043a,408.5589999999986
cdd6988015f041bf8d3728756e09638e2fe2b654,429.89633333333313
b4b887b46f65d8e0d4ecebadc55a82ed19781341,469.01699999999954
1fdf20d4961b1e9b36f4039d07eba2302a36d9f6,0.0
0d5005e29e8a7509d905b4928ece72120b1c5b5f,612.5583333333346
bba35c979f3be2735c82416b94f9afd95410615d,569.9366666666658
6827dc941c959e203e054568d60fca8b4ed0513a,419.52433333333204
7079cb24a32ee5b63f10842f565861c86244b733,578.4090000000009
639cee9d001f0cba0a022277216b6807a417ac9e,615.9810000000008
7930b90f46e74924bb2840b1db498a8e5ec6aca6,446.6116666666659
b9c2ef9b4ebd9caeff183b34d384e92d037be422,475.8910000000016
b92f9b634b33ab0e232c1db963e01534321709b1,617.8206666666642
bc807b0f848aafa47d478284b582a305e89482b6,408.249333333333
b3bf37bdd6a77f10049836f265dba0e9728bd9b7,504.84966666666656
b3f2e1318745b95a198299cdb162649473dc22a9,406.21966666666793
b29a0030728db7da252bf15cd15524d57b854058,386.7889999999987
93fcf13275a50064d4a5d432ddcea2c0f98ffa3f,459.5903333333312
e1e229268096e4f6606de091917196df8d94150a,467.0786666666672
5248ca1483a4d169498693a9df80fd94aebf228e,454.3043333333325
f6d5c038105a97f0a3231c664fb53bc7859322bd,539.2699999999978
5d7eb3ec4a918309ea9a2a3cc79cf5d3d9e7ea90,510.6846666666683
56783bd64a7662a02116dadc0f161f75bf1bfd9d,417.75666666666797
f5ee8c8153ffc910b5e5aa2c6cb99a5d0d408a07,0.0
a7673c28d08c2a6f2f6dbcacf2378d68563687b3,603.9676666666687
1323c7718185c4c8501054c9e2d89d9f8576df58,648.9306666666641
d401c61017858655d793c9a0d2b209bc75301e29,538.497666666667
39042e26e36b793d7d304404b63154c9ba4e612f,462.76633333333154
8b70fa62e76cfa28043aae42e4bdf263cb73d968,0.0
289cb1ec3c1c0581aeb148ab26b0400b422e4996,507.85733333333326
ac618cbad36974e5c50050fdbe7444ac4ad7956f,522.1293333333319
6b9f786fb9f02bb6b6aaa6411e5cbdd706406670,0.0
ae8578c55e14706e28e39eb6f1089f8bf1b17b63,422.606666666668
f3836522730c9cf27cd8dda9a200a97280940560,0.0
715e66c6baae0be81f808191f761d977df9b8d99,386.8163333333334
d5396b791ea83d42ef424c2fdbbcb28adf02cd60,408.082333333332
5e2f42f6ec97f6bd1c4b3958c772e71bffc87521,466.0556666666682
850d8446747bc369263aa5c8df99291aa3ca041c,772.9466666666641
4141b5e9b33bb34a8f147f1112ab7edc5f362790,458.0636666666649
216e9617c7a7eb6a4c9eeb4df1678f3dc32970d9,718.4366666666683
f58825cb516c7e29cc7f3d70c99bbf5a8b970a7e,0.0
4ea73d072c2eb1fc391c148dfe0172245c24b4ef,617.8246666666677
1757de7f536c1f1c91d41b172defb53f6358ee82,0.0
4369574e81045bbd65a15c504788c99ed70076bd,0.0
1ad6655aa14f2ef9d3b89dab67e8363d9b596803,619.6456666666686
f958e98bccd7563a748c44e5599e0765bfdeea5f,388.04900000000004
31076b3a045d70dc56fe83e809ce43ed90d3271d,426.022333333332
76666734c096f8a5716d71903683d2fa049c4e1e,406.3126666666682
46d12c3c6549f15ada1479130bf09fc1a0f977f7,416.5733333333323
992e913def854e2fc8b5a785b4797747a0482dfa,386.00233333333335
cd57b0f93e709ec8251540df11ba8bde2403137e,558.7770000000008
f87a87ff3deeab059e424eb9151b717318d8812c,531.8346666666665
77f811fce9438c1175a481bfdd4bc99d6468bca2,0.0
af174709cdac8f869bb38ec0958c98488b8aea03,476.632
946e6e94aa5053ccad6ae024e6463f71010a55ca,466.06933333333143
fcf9ae09664baf5f0ee2da38316ea6258cd9833a,0.0
a26d3fc0f7c2440c3a725aaf65b30e18c435c00f,0.0
e4f90a9268a6f227ab75e425b9d0087b0ce590e7,433.61533333333165
7fd873c55bb9eaa1c7af82d963da4e132cdb733c,0.0
d0d233b085bc85b0876b44e01c47410ff3e417dc,470.2359999999991
7f00ca843b7c8ebd974bbe2e2f080f2f8ec19049,423.63200000000126
9ad10dbe410b512c723af090809133bb11355c8e,434.7903333333346
35334905d79ea1de932a8ab889637e70487a5a73,585.1923333333311
712b800d18d5b22d15f63a551990d60228335afa,0.0
dd25114b5a4f9c3485462717231e259805ae0f77,508.06000000000154
777933cf6cc782f957b10bc98de4cacfb505d9a7,759.3696666666649
5b9c743893295e1fc037c5f5411d2d22308a1b14,439.76366666666814
3c4eb461dd21fb37e84a6b7f137220895a84c4ec,524.1403333333353
982f4f8d1eea37db26500e9d1f00ff9ac9809dcb,1.2616666666666667
2043ffcbc52b0c322a3233acc55d5485bf25c1c0,3.4926666666666666
1c50c459fe3c19dc55259c760ac7a9e6fa36fe28,424.5303333333345
0f115d2b7df57100ac3c830b8c2c530e655e9cb2,0.0
134ab7f16c05dbef6c1bbe2299fa0ebdf97aa258,591.543333333331
fde0cb4febd850be548f20e1067c273601a9dd64,0.0
8a7de7b592a6014849920e58ca49195ae15c3389,588.3526666666688
de1324a3e080c1964a447dbf207c27769d656fce,584.3186666666688
045db5c327ba6dfe054c6ffbfba65cc271b91930,0.0
64d21a27388e8fcf06b819fc49f0af3f9cb89e9d,465.5006666666679
7588575635c40d663708fa6623388145fdc850ad,392.17133333333186
22a9e94d6d2405511962b1c40d58466f4bdff1d3,411.0083333333342
ef68e83a2c7eee04b8643f63c5d6b47fcaa2c48b,389.0866666666653
738fa30f2aaf6ac49a051dde2d89e20780e156f3,549.5650000000021
215e43495fee35eb0367c52d8ec6483d314ec747,457.758666666665
4418486ad84a344bffe925b562592864393d3f78,610.3889999999978
a9796c7082cfa225f2ea7984f9e5668ea6be4f8f,0.0
666cd591961d27f050eadb2b0c3fb9f95d76622a,489.34300000000076
6af7bc74beff3581a52c7e172bbc73419834b491,439.67000000000183
13ce30094df890b7b3817e2a9c18390d674e1aac,0.0
f9f99ec73eba24666bae1e4949b84af0023935e1,492.29666666666657
8a53ab586f6c40238104097f9b749d80b41a7573,0.0
8df5dc90c383c759317862647c75dc02ff4b3bc2,0.0
d52361c7fae7520d56826fdb4c8c609c7db46e2c,414.8506666666679
3327dedfc79551590f1ab934076cf7e24c3dedcb,0.0
80630816ae3df7d1bc7ec86a5825228f5960ac06,448.2340000000007
0a1dae4c3e2206ce2bb71f095a95c0b6d2e97efc,463.283333333333
de273b4905b4cdb45b7f564f7f7eca557771f330,441.6960000000011
17793e8ec37a12b506bdad20e790bdee7b3783ee,419.52866666666847
1fe2b5b7399494a404e1b53a935474bde4290a57,406.69299999999856
567086553f1d7bd26449067cb9bf1ebde682b770,0.0
d741939bd4a285ed0d56f8a9ef3d1ff1f0da4f18,0.0
b93548ee47c4fbc71162501af32230813577a6d8,0.0
bd26edac17953d86159ca3e0883f336fef638ee3,546.8716666666671
8f93861e5689abc7b18f2da5e878a484821ea9bf,738.8336666666639
a96ca3dfcd4b112fee1840ab0804e2fd511ffb48,407.3886666666654
90a471e5b619cf704338697abe9fff705da59187,668.6553333333349
d5548110c72bec96f74bb9b306566504ccf48e1e,547.7153333333331
122ab71a7c174796d5ad4f31c3ab2733dc47a4bb,566.0910000000019
2c366c04641d58017efc459bf1851d1d95f74272,489.6093333333335
d8baf704f7dcde933d63087f2479f52127f832b4,386.9843333333318
bfc4d8bf0857b4e9c85d16ae891159dc09f16a5b,486.6173333333339
71e20ebae760006e4ea43cbb2262011425d9d8ca,507.1333333333332
0a210bf817d78b6f8a10c93fe1df0013c368616d,424.4166666666652
3f13226321e204446f1e8a2db8b4bf9ff1378c3e,571.1896666666656
153e70f30e10c2c69b827f1233120fc1ee1f7c7b,0.0
73b5b7a95d46043a6e9d1eb8e547dce9df9b8730,502.878
bb9c5cdd160e6cb37796fd494e1c0b31bff0b9a7,564.9609999999991
3faa86de3a0536fd7e41ed8cf94f0e497fefd328,417.8590000000011
07621e130f3d4f5f8fda28f05112468ba113b502,555.6299999999985
3713aa6ad5e3d54e6f4258122650811d0555f897,471.73933333333173
6169bcc6354dbeaa454f2e06b60c1096f2a37494,467.68800000000067
0ad95d7aaa9de088bb80c70039bf0d617d58124b,433.18800000000107
bbf91cc91aa39702cf3682d1485e1985595a226f,0.0
6330dfcea8ed18374ab98258b58e4f89efe73b23,402.81100000000134
8388354bf7b54fc1699fc7b04a54ddfa5271c122,542.2230000000009
e3b1248b6797c29cbb1c8e6f84aa8a7e9c9a33a2,690.5460000000029
3080d68cb3372106e4711fd6d61f18f5e8e3ff02,449.318666666665
